OBJECTID,省,省代码,市,市代码,县,县代码,年度,县类型,市类型,省类型,x,y,县代码_,area,人口,标记,dem,road,black,water,resid_sum,gaia_sum,crop_sum,bare_sum,mj,resid_lv,crop_lv,gaia_lv,bare_lv,pop_lv,population,class,forest_sum,cfg_sum,gaia_resid,black_revise,forest_lv,cfg_lv,gaia_crop_sum,gaia_c_lv,geo_subdivision,peo_subdivision,pop,eco_subdivision,pl,geo_subdivision1,geo_subdivision2,worldpop,landscan,geo_subdivision3,geo_subdivision4,city_lv,town_lv,gj_lv,town_sum,gj_sum,geo_subdivision6,lake_lv,black_revise1,Shape_Length,Shape_Area,city_sum,区县,lake_sum
11,安徽省,340000,蚌埠市,340300,蚌山区,340303,0,市辖区,地级市,省,117.3580017,32.8792992,340303,89.8551025,334426.000000000000000, ,30.143999999999998,0.000000000000000,1.934420929730807,0.000000000000000,28096.000000000000000,40688.000000000000000,63481.000000000000000,0.000000000000000,89.855142103313000,0.281413067098858,0.635833674277571,0.000000000000000,0.000000000000000,3721.836496203604800,0.000000000000000,1,4134.000000000000000,0.000000000000000,0.000000000000000,1.934420929730807,0.041406663560175,0.000000000000000,0.000000000000000,0.407536121658540,3,6,334426.000000000000000,4.000000000000000,1,3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.141097162450940,0.108134092838812,0.032181811809106,10796.000000000000000,3213.0000000,1.000000000000000,1.774797373701421,1.934420929730807,52658.351819245254000,89855142.103312999000000,14087.000000000000000,,177194.000000000000000
12,安徽省,340000,蚌埠市,340300,固镇县,340323,0,县,地级市,省,117.3399963,33.2836990,340323,1367.9200439,541644.000000000000000, ,20.765633210699999,0.000000000000000,0.082357473373221,0.000000000000000,191616.000000000000000,168282.000000000000000,1268929.000000000000000,0.000000000000000,1367.916482927835700,0.126070526390280,0.834870506543771,0.000000000000000,0.000000000000000,395.961739428722180,0.000000000000000,3,9026.000000000000000,0.000000000000000,0.000000000000000,0.082357473373221,0.005938504984963,0.000000000000000,0.000000000000000,0.110718313303738,3,6,541644.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.008824199962145,0.116954862024374,0.000291464403760,177761.000000000000000,443.0000000,1.000000000000000,1.450654523839503,0.082357473373221,210663.220572442510000,1367916482.927835700000000,13412.000000000000000,,2204866.000000000000000
13,安徽省,340000,蚌埠市,340300,怀远县,340321,0,县,地级市,省,117.0100021,33.0507011,340321,2209.5800781,958343.000000000000000, ,22.051374345500001,0.000000000000000,0.078315789445071,0.000000000000000,306506.000000000000000,185415.000000000000000,1986344.000000000000000,0.000000000000000,2209.579107763473500,0.124845169781801,0.809072102748596,0.000000000000000,0.000000000000000,433.721777946707560,0.000000000000000,3,10518.000000000000000,0.000000000000000,0.000000000000000,0.078315789445071,0.004284162449560,0.000000000000000,0.000000000000000,0.075522721105272,3,6,958343.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.004423057619298,0.120176092565665,0.000246019596837,295043.000000000000000,604.0000000,1.000000000000000,2.515283177569267,0.078315789445071,260539.244807954960000,2209579107.763473500000000,10859.000000000000000,,6175244.000000000000000
14,安徽省,340000,蚌埠市,340300,淮上区,340311,0,市辖区,地级市,省,117.4280014,33.0214996,340311,408.4689941,207672.000000000000000, ,17.559082892399999,0.000000000000000,0.074217680523556,0.000000000000000,67310.000000000000000,75329.000000000000000,367114.000000000000000,0.000000000000000,408.468828444104930,0.148307462424294,0.808880489681063,0.000000000000000,0.000000000000000,508.415578609386610,0.000000000000000,1,334.000000000000000,0.000000000000000,0.000000000000000,0.074217680523556,0.000735918770609,0.000000000000000,0.000000000000000,0.165976122967756,3,6,207672.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.013325858457022,0.127298523868127,0.007683080099146,57775.000000000000000,3487.0000000,1.000000000000000,1.812418104237133,0.074217680523556,122602.753674707930000,408468828.444104910000000,6048.000000000000000,,822574.000000000000000
15,安徽省,340000,蚌埠市,340300,龙子湖区,340302,0,市辖区,地级市,省,117.4509964,32.9173012,340302,148.8529968,243123.000000000000000, ,30.318627451000001,0.000000000000000,1.749985348533534,0.000000000000000,31487.000000000000000,54780.000000000000000,110887.000000000000000,0.000000000000000,148.852750142271670,0.190377759294245,0.670448712003715,0.000000000000000,0.000000000000000,1633.309407159031700,0.000000000000000,1,6606.000000000000000,0.000000000000000,0.000000000000000,1.749985348533534,0.039941419566735,0.000000000000000,0.000000000000000,0.331212679967566,3,6,243123.000000000000000,4.000000000000000,1,3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.066968084032873,0.105095633501209,0.018314041760164,17382.000000000000000,3029.0000000,1.000000000000000,4.072011399997744,1.749985348533534,62303.182138583797000,148852750.142271670000000,11076.000000000000000,,673479.000000000000000
16,安徽省,340000,蚌埠市,340300,五河县,340322,0,县,地级市,省,117.7770004,33.1492996,340322,1422.1800537,560175.000000000000000, ,19.016227180500000,0.000000000000000,0.128585686614590,0.000000000000000,190009.000000000000000,172193.000000000000000,1189082.000000000000000,0.000000000000000,1422.182020517786400,0.120243635504368,0.752488264202246,0.000000000000000,0.000000000000000,393.884725452532110,0.000000000000000,3,15140.000000000000000,0.000000000000000,0.000000000000000,0.128585686614590,0.009581065326043,0.000000000000000,0.000000000000000,0.108969113717790,3,6,560175.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.007054170091770,0.110583466270415,0.002605999142183,174744.000000000000000,4118.0000000,1.000000000000000,5.012736173171638,0.128585686614590,252919.311674553320000,1422182020.517786500000000,11147.000000000000000,,7921126.000000000000000
17,安徽省,340000,蚌埠市,340300,禹会区,340304,0,市辖区,地级市,省,117.2190018,32.8544998,340304,321.5469971,319084.000000000000000, ,30.372505543199999,0.000000000000000,1.849949932122464,0.000000000000000,54206.000000000000000,81489.000000000000000,227762.000000000000000,0.000000000000000,321.546602682432590,0.151720900659919,0.637498722947725,0.000000000000000,0.000000000000000,992.340164601898210,0.000000000000000,1,19398.000000000000000,0.000000000000000,0.000000000000000,1.849949932122464,0.054294396026290,0.000000000000000,0.000000000000000,0.228085165366862,3,6,319084.000000000000000,4.000000000000000,1,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.067141662639378,0.080999356975194,0.003579881045346,28939.000000000000000,1279.0000000,1.000000000000000,4.977767214694282,1.849949932122464,90537.549160821509000,321546602.682432590000000,23988.000000000000000,,1778429.000000000000000
18,安徽省,340000,亳州市,341600,利辛县,341623,0,县,地级市,省,116.1529999,33.1526985,341623,2009.5600586,1167087.000000000000000, ,28.711111111099999,0.000000000000000,0.092315677253152,0.000000000000000,374068.000000000000000,166814.000000000000000,1838415.000000000000000,0.000000000000000,2009.558021763247100,0.167529802635304,0.823351107584133,0.000000000000000,0.000000000000000,580.767414742858820,0.000000000000000,3,1304.000000000000000,0.000000000000000,0.000000000000000,0.092315677253152,0.000584008422630,0.000000000000000,0.000000000000000,0.074709187893125,3,6,1167087.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.007331455428264,0.159432955800387,0.000765391406653,355989.000000000000000,1709.0000000,1.000000000000000,0.353241346017170,0.092315677253152,259750.156819194470000,2009558021.763247000000000,16370.000000000000000,,788733.000000000000000
19,安徽省,340000,亳州市,341600,蒙城县,341622,0,县,地级市,省,116.5790024,33.2196999,341622,2142.2600098,1062080.000000000000000, ,26.522689075599999,0.000000000000000,0.159888345799803,0.000000000000000,386984.000000000000000,202293.000000000000000,1972368.000000000000000,0.000000000000000,2142.263286018866000,0.162578584491294,0.828625466520382,0.000000000000000,0.000000000000000,495.775487176366310,0.000000000000000,3,1579.000000000000000,0.000000000000000,0.000000000000000,0.159888345799803,0.000663364854650,0.000000000000000,0.000000000000000,0.084986742584958,3,6,1062080.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.013292504117236,0.147743410490414,0.001542669883644,351672.000000000000000,3672.0000000,1.000000000000000,0.334246401807379,0.159888345799803,249519.943655564650000,2142263286.018865800000000,31640.000000000000000,,795603.000000000000000
20,安徽省,340000,亳州市,341600,谯城区,341602,0,市辖区,地级市,省,115.8010025,33.7784004,341602,2266.2500000,1409436.000000000000000, ,37.358620689699997,0.000000000000000,0.318146318893564,0.000000000000000,521992.000000000000000,154377.000000000000000,1968595.000000000000000,0.000000000000000,2266.249888966205600,0.207299635962493,0.781791726420298,0.000000000000000,0.000000000000000,621.924324324324290,0.000000000000000,1,12131.000000000000000,0.000000000000000,0.000000000000000,0.318146318893564,0.004817606177606,0.000000000000000,0.000000000000000,0.061308019856591,3,6,1409436.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.030944114726972,0.176064423607281,0.000291097628240,443340.000000000000000,733.0000000,1.000000000000000,0.250575488141202,0.318146318893564,271814.793184755140000,2266249888.966205600000000,77919.000000000000000,,630963.000000000000000
21,安徽省,340000,亳州市,341600,涡阳县,341621,0,县,地级市,省,116.2109985,33.5530014,341621,2108.3601074,1212054.000000000000000, ,31.671061528100001,0.000000000000000,0.176673486961925,0.000000000000000,382622.000000000000000,192815.000000000000000,1947396.000000000000000,0.000000000000000,2108.364973090780500,0.163330637298524,0.831288921579515,0.000000000000000,0.000000000000000,574.879972227378400,0.000000000000000,3,682.000000000000000,0.000000000000000,0.000000000000000,0.176673486961925,0.000291126737714,0.000000000000000,0.000000000000000,0.082307334211611,3,6,1212054.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.014393698634864,0.145680331798529,0.003256606865132,341274.000000000000000,7629.0000000,1.000000000000000,0.209528864848516,0.176673486961925,253058.372263551050000,2108364973.090780500000000,33719.000000000000000,,490847.000000000000000
22,安徽省,340000,池州市,341700,东至县,341721,0,县,地级市,省,116.9929962,30.0294991,341721,3260.1999512,468280.000000000000000, ,146.493509558999990,0.000000000000000,0.065304646149255,0.000000000000000,69464.000000000000000,27078.000000000000000,987672.000000000000000,0.000000000000000,3260.201056831525000,0.019176001759502,0.272653460926679,0.000000000000000,0.000000000000000,143.635361945109310,0.000000000000000,3,1613468.000000000000000,0.000000000000000,0.000000000000000,0.065304646149255,0.445408631908616,0.000000000000000,0.000000000000000,0.007475062991532,3,6,468280.000000000000000,4.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001813416381984,0.016183271207349,0.001179314170169,58623.000000000000000,4272.0000000,3.000000000000000,3.170380760322602,0.065304646149255,378784.580795730580000,3260201056.831524800000000,6569.000000000000000,,11484528.000000000000000
23,安徽省,340000,池州市,341700,贵池区,341702,0,市辖区,地级市,省,117.5009995,30.5118999,341702,2514.2299805,595268.000000000000000, ,137.246737481000000,0.000000000000000,0.420057622507446,0.000000000000000,119031.000000000000000,75736.000000000000000,828633.000000000000000,0.000000000000000,2514.234473895876400,0.042608631999539,0.296619523986807,0.000000000000000,0.000000000000000,236.759566397748130,0.000000000000000,1,1126763.000000000000000,0.000000000000000,0.000000000000000,0.420057622507446,0.403338878256052,0.000000000000000,0.000000000000000,0.027110646412422,3,6,595268.000000000000000,4.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.012513652388368,0.023938024949006,0.006156954662164,66873.000000000000000,17200.0000000,3.000000000000000,3.097901449153772,0.420057622507446,324833.460668850050000,2514234473.895876400000000,34958.000000000000000,,8654263.000000000000000
24,安徽省,340000,池州市,341700,青阳县,341723,0,县,地级市,省,117.8939972,30.5977993,341723,1192.5300293,246732.000000000000000, ,202.499041534000010,0.000000000000000,0.107235927234464,0.000000000000000,55652.000000000000000,11157.000000000000000,465973.000000000000000,0.000000000000000,1192.530782356327300,0.042000451786972,0.351668880193539,0.000000000000000,0.000000000000000,206.897934591613680,0.000000000000000,3,628172.000000000000000,0.000000000000000,0.000000000000000,0.107235927234464,0.474080137280348,0.000000000000000,0.000000000000000,0.008420165323569,3,6,246732.000000000000000,4.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.006729641856257,0.032904831774455,0.002365978156260,43600.000000000000000,3135.0000000,3.000000000000000,0.455957574771174,0.107235927234464,189470.197982680660000,1192530782.356327300000000,8917.000000000000000,,604159.000000000000000
25,安徽省,340000,池州市,341700,石台县,341722,0,县,地级市,省,117.5230026,30.1942005,341722,1429.9300537,92238.000000000000000, ,380.149542764999980,0.000000000000000,0.346199781612308,0.000000000000000,6824.000000000000000,2833.000000000000000,130685.000000000000000,237.000000000000000,1429.933749455350400,0.004295035259984,0.082253323996347,0.000000000000000,0.000149168135495,64.505253079075473,0.000000000000000,3,1025285.000000000000000,0.000000000000000,0.000000000000000,0.346199781612308,0.645315830382943,0.000000000000000,0.000000000000000,0.001783094210366,3,6,92238.000000000000000,4.000000000000000,4,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,2,2.000000000000000,0.001117816914087,0.003061408485429,0.000115809860469,4864.000000000000000,184.0000000,3.000000000000000,0.000000000000000,0.346199781612308,275594.734347909750000,1429933749.455350400000000,1776.000000000000000,,0.000000000000000
26,安徽省,340000,滁州市,341100,定远县,341125,0,县,地级市,省,117.6529999,32.4700012,341125,3006.7900391,779174.000000000000000, ,60.412050534499997,0.000000000000000,0.049350360798014,0.000000000000000,409869.000000000000000,74878.000000000000000,2483320.000000000000000,218.000000000000000,3006.791246729227200,0.122683025820790,0.743313623819526,0.000000000000000,0.000065252311419,259.138147285781880,0.000000000000000,3,86532.000000000000000,0.000000000000000,0.000000000000000,0.049350360798014,0.025900977117871,0.000000000000000,0.000000000000000,0.022412672359727,3,6,779174.000000000000000,4.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.005595834687960,0.115700429853915,0.001386761278915,386541.000000000000000,4633.0000000,1.000000000000000,1.593694018453676,0.049350360798014,300491.195196096730000,3006791246.729227100000000,18695.000000000000000,,5324337.000000000000000
27,安徽省,340000,滁州市,341100,凤阳县,341126,0,县,地级市,省,117.5989990,32.7893982,341126,1921.9300537,644895.000000000000000, ,51.313755210300002,0.000000000000000,0.114804119383818,0.000000000000000,206958.000000000000000,119725.000000000000000,1483006.000000000000000,0.000000000000000,1921.933840501865500,0.096914140886843,0.694460965123522,0.000000000000000,0.000000000000000,335.545509970465160,0.000000000000000,3,173569.000000000000000,0.000000000000000,0.000000000000000,0.114804119383818,0.081278764384989,0.000000000000000,0.000000000000000,0.056064735442347,3,6,644895.000000000000000,4.000000000000000,2,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.010165406364439,0.085488126731126,0.001260607791278,182558.000000000000000,2692.0000000,1.000000000000000,2.748662101307946,0.114804119383818,268119.324593249360000,1921933840.501865400000000,21708.000000000000000,,5869707.000000000000000
28,安徽省,340000,滁州市,341100,来安县,341122,0,县,地级市,省,118.5230026,32.4690018,341122,1503.0799561,432021.000000000000000, ,43.205365853700002,0.000000000000000,0.086891767104385,0.000000000000000,130644.000000000000000,111194.000000000000000,1207257.000000000000000,0.000000000000000,1503.079935082766300,0.078225778692855,0.722869928258473,0.000000000000000,0.000000000000000,287.423831486634190,0.000000000000000,3,63198.000000000000000,0.000000000000000,0.000000000000000,0.086891767104385,0.037841100715158,0.000000000000000,0.000000000000000,0.066579691650388,3,6,432021.000000000000000,4.000000000000000,3,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.007824733443237,0.068522103288731,0.001878941960887,114438.000000000000000,3138.0000000,1.000000000000000,1.532581344539057,0.086891767104385,258912.328597682700000,1503079935.082766300000000,13068.000000000000000,,2559547.000000000000000
29,安徽省,340000,滁州市,341100,琅琊区,341102,0,市辖区,地级市,省,118.3020020,32.3459015,341102,267.8330078,310427.000000000000000, ,41.783561643799999,0.000000000000000,2.367390964088029,0.000000000000000,51488.000000000000000,59487.000000000000000,205192.000000000000000,0.000000000000000,267.832525869461450,0.173015269396670,0.689507247475944,0.000000000000000,0.000000000000000,1159.031900270180600,0.000000000000000,1,16597.000000000000000,0.000000000000000,0.000000000000000,2.367390964088029,0.055770945194541,0.000000000000000,0.000000000000000,0.199894331312144,3,6,310427.000000000000000,4.000000000000000,1,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,4,4.000000000000000,0.099078527388145,0.063499641582288,0.010437100426236,18897.000000000000000,3106.0000000,1.000000000000000,0.797762761748845,2.367390964088029,111978.206787847590000,267832525.869461480000000,29485.000000000000000,,237408.000000000000000
30,安徽省,340000,滁州市,341100,明光市,341182,0,县级市,地级市,省,118.1279984,32.8070984,341182,2359.9199219,532732.000000000000000, ,48.534626038799999,0.000000000000000,0.142526803182668,0.000000000000000,194648.000000000000000,123171.000000000000000,1395611.000000000000000,96.000000000000000,2359.917345582860400,0.074232688311226,0.532242593639383,0.000000000000000,0.000036611411768,225.741558034195750,0.000000000000000,2,317410.000000000000000,0.000000000000000,0.000000000000000,0.142526803182668,0.121050293847696,0.000000000000000,0.000000000000000,0.046973585405358,3,6,532732.000000000000000,4.000000000000000,3,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3,3.000000000000000,0.006741838929585,0.067490849381641,0.000000000000000,176970.000000000000000,0.0000000,1.000000000000000,4.620458558329657,0.142526803182668,311370.224145614190000,2359917345.582860500000000,17678.000000000000000,,12115458.000000000000000
